"Order_ID","Product_ID","Product_Name","Category","Sub_Category","Product_Rating","Marketing_Channel","Quantity","Return_Status","Discount","Sales","Profit","Profit_Margin","Discount_Reason"
"CA-2014-123855","TEC-PH-10000215","Plantronics Cordless Phone Headset with In-line Volume - M214C","Technology","Phones","5.0","Email","5","No","0.2","139.8","12.2325","8.75","Promo"
"US-2016-100419","OFF-BI-10002194","Cardinal Hold-It CD Pocket","Office Supplies","Binders","1.0","Social Media","3","No","0.8","4.788","-7.9002","-165.0","Clearance"
"CA-2017-135783","FUR-FU-10000794","Eldon Stackable Tray, Side-Load, Legal, Smoke","Furniture","Furnishings","2.0","Referral","2","No","0.0","18.28","6.2152","34.0","No Discount"
"US-2017-136721","FUR-FU-10004665","3M Polarizing Task Lamp with Clamp Arm, Light Gray","Furniture","Furnishings","3.0","Social Media","2","No","0.0","273.96","71.2296","26.000000000000007","No Discount"
"CA-2017-100097","TEC-PH-10002310","Plantronics Calisto P620-M USB Wireless Speakerphone System","Technology","Phones","4.0","Email","5","No","0.0","979.95","264.5865","26.999999999999996","No Discount"
"CA-2017-100902","TEC-AC-10003174","Plantronics S12 Corded Telephone Headset System","Technology","Accessories","3.0","Social Media","5","No","0.2","431.16","107.79","25.0","Promo"
"US-2014-133130","FUR-CH-10002602","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","4.0","Direct","5","No","0.2","603.92","45.294","7.5","Promo"
"CA-2014-168312","FUR-TA-10001866","Bevis Round Conference Room Tables and Bases","Furniture","Tables","3.0","Social Media","3","No","0.3","376.509","-43.0296","-11.428571428571429","Bulk Deal"
"CA-2017-167941","FUR-FU-10004671","Executive Impressions 12"" Wall Clock","Furniture","Furnishings","5.0","Ads","2","No","0.2","28.272","6.3612","22.5","Promo"
"CA-2017-113418","TEC-MA-10002428","Fellowes Powershred HS-440 4-Sheet High Security Shredder","Technology","Machines","3.0","Referral","11","No","0.0","1704.89","767.2005","45.0","No Discount"
"CA-2017-163335","OFF-BI-10002827","Avery Durable Poly Binders","Office Supplies","Binders","3.0","Direct","7","No","0.0","38.71","17.8066","46.0","No Discount"
"US-2017-145863","OFF-BI-10002049","UniKeep View Case Binders","Office Supplies","Binders","4.0","Social Media","3","No","0.8","2.934","-4.9878","-170.0","Clearance"
"US-2017-167318","FUR-CH-10000665","Global Airflow Leather Mesh Back Chair, Black","Furniture","Chairs","4.0","Direct","3","No","0.2","362.352","45.294","12.5","Promo"
"CA-2017-117513","FUR-TA-10001520","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","Furniture","Tables","4.0","Email","7","No","0.2","399.672","-14.9877","-3.75","Promo"
"US-2014-123519","TEC-AC-10003033","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Technology","Accessories","4.0","Direct","1","No","0.2","263.96","42.8935","16.250000000000004","Promo"
"CA-2014-109897","TEC-PH-10003691","BlackBerry Q10","Technology","Phones","4.0","Email","8","No","0.2","806.336","50.396","6.25","Promo"
"CA-2017-146626","FUR-FU-10002501","Nu-Dell Executive Frame","Furniture","Furnishings","5.0","Email","8","No","0.0","101.12","37.4144","37.0","No Discount"
"CA-2016-154711","OFF-BI-10000605","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","Office Supplies","Binders","4.0","Email","4","No","0.2","12.192","4.1148","33.75","Promo"
"CA-2015-136805","OFF-AP-10001394","Harmony Air Purifier","Office Supplies","Appliances","1.0","Social Media","5","No","0.1","850.5","245.7","28.888888888888886","Promo"
"CA-2016-128517","TEC-PH-10002555","Nortel Meridian M5316 Digital phone","Technology","Phones","3.0","Referral","2","No","0.0","517.9","134.654","26.0","No Discount"
"CA-2016-127243","OFF-ST-10002301","Tennsco Commercial Shelving","Office Supplies","Storage","2.0","Email","2","No","0.2","32.544","-7.7292","-23.75","Promo"
"CA-2014-119172","OFF-PA-10003036","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book","Office Supplies","Paper","4.0","Direct","3","No","0.2","17.472","5.6784","32.49999999999999","Promo"
"CA-2017-155607","OFF-BI-10003364","Binding Machine Supplies","Office Supplies","Binders","5.0","Ads","4","No","0.2","93.344","32.6704","35.0","Promo"
"CA-2016-114209","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Office Supplies","Binders","5.0","Email","2","No","0.8","1.964","-3.2406","-165.0","Clearance"
"CA-2014-124429","FUR-TA-10002607","KI Conference Tables","Furniture","Tables","5.0","Referral","10","No","0.2","567.12","-28.356","-5.0","Promo"
"CA-2016-149223","OFF-AP-10000358","Fellowes Basic Home/Office Series Surge Protectors","Office Supplies","Appliances","3.0","Referral","6","No","0.0","77.88","22.5852","29.000000000000004","No Discount"
"CA-2014-162866","OFF-ST-10002562","Staple magnet","Office Supplies","Storage","3.0","Email","4","Yes","0.2","30.016","3.0016","10.0","Promo"
"CA-2016-119165","FUR-CH-10000988","Hon Olson Stacker Stools","Furniture","Chairs","5.0","Social Media","5","No","0.3","492.835","-14.081","-2.857142857142857","Bulk Deal"
"CA-2014-131247","FUR-BO-10001337","O'Sullivan Living Dimensions 2-Shelf Bookcases","Furniture","Bookcases","4.0","Ads","2","No","0.15","205.666","-12.098","-5.882352941176471","Promo"
"CA-2016-147368","TEC-MA-10002178","Cisco CP-7937G Unified IP Conference Station Phone","Technology","Machines","5.0","Social Media","2","No","0.5","695.7","-27.828","-3.9999999999999996","Clearance"
"CA-2015-130022","OFF-AR-10001915","Peel-Off China Markers","Office Supplies","Art","3.0","Referral","3","No","0.0","29.79","12.5118","42.0","No Discount"
"CA-2014-153479","OFF-BI-10002867","GBC Recycled Regency Composition Covers","Office Supplies","Binders","3.0","Referral","2","No","0.2","95.648","31.0856","32.5","Promo"
"CA-2014-129364","OFF-PA-10001569","Xerox 232","Office Supplies","Paper","4.0","Social Media","2","No","0.2","10.368","3.6288","35.0","Promo"
"CA-2015-152891","OFF-AR-10004648","Boston 19500 Mighty Mite Electric Pencil Sharpener","Office Supplies","Art","5.0","Social Media","3","No","0.0","60.45","16.3215","27.0","No Discount"
"CA-2017-149559","OFF-EN-10002312","#10 Self-Seal White Envelopes","Office Supplies","Envelopes","4.0","Social Media","2","No","0.0","22.18","10.8682","49.0","No Discount"
"CA-2014-127446","FUR-TA-10000577","Bretford CR4500 Series Slim Rectangular Table","Furniture","Tables","2.0","Referral","5","Yes","0.3","1218.735","-121.8735","-10.000000000000002","Bulk Deal"
"US-2014-147606","FUR-FU-10003194","Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak","Furniture","Furnishings","4.0","Ads","5","No","0.6","19.3","-14.475","-75.0","Clearance"
"CA-2016-113390","OFF-AR-10003183","Avery Fluorescent Highlighter Four-Color Set","Office Supplies","Art","4.0","Ads","2","No","0.2","5.344","0.668","12.5","Promo"
"CA-2016-145303","OFF-BI-10000050","Angle-D Binders with Locking Rings, Label Holders","Office Supplies","Binders","5.0","Email","9","Yes","0.8","13.14","-21.681","-165.0","Clearance"
"CA-2016-140935","TEC-PH-10000562","Samsung Convoy 3","Technology","Phones","3.0","Direct","2","No","0.0","221.98","62.1544","28.000000000000004","No Discount"
"CA-2015-104486","OFF-ST-10000876","Eldon Simplefile Box Office","Office Supplies","Storage","2.0","Ads","3","No","0.0","37.32","10.4496","28.000000000000004","No Discount"
"CA-2015-163762","OFF-AR-10001915","Peel-Off China Markers","Office Supplies","Art","5.0","Ads","3","No","0.0","29.79","12.5118","42.0","No Discount"
"CA-2016-162390","OFF-BI-10001721","Trimflex Flexible Post Binders","Office Supplies","Binders","4.0","Social Media","13","No","0.2","222.352","77.8232","35.0","Promo"
"CA-2015-101007","TEC-AC-10001266","Memorex Micro Travel Drive 8 GB","Technology","Accessories","5.0","Referral","2","No","0.2","20.8","6.5","31.25","Promo"
"CA-2015-111514","FUR-BO-10002545","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","Furniture","Bookcases","2.0","Direct","7","No","0.15","1552.831","200.9546","12.941176470588237","Promo"
"CA-2017-144904","FUR-CH-10000785","Global Ergonomic Managers Chair","Furniture","Chairs","2.0","Ads","3","No","0.1","488.646","86.8704","17.77777777777778","Promo"
"CA-2016-136287","OFF-LA-10003148","Avery 51","Office Supplies","Labels","4.0","Direct","3","No","0.0","18.9","8.694","46.00000000000001","No Discount"
"CA-2017-151750","FUR-CH-10003199","Office Star - Contemporary Task Swivel Chair","Furniture","Chairs","4.0","Social Media","4","No","0.3","310.744","-26.6352","-8.571428571428571","Bulk Deal"
"CA-2016-130799","FUR-FU-10001852","Eldon Regeneration Recycled Desk Accessories, Smoke","Furniture","Furnishings","1.0","Social Media","4","No","0.0","6.96","2.2272","32.0","No Discount"
"CA-2017-128629","FUR-FU-10000771","Eldon 200 Class Desk Accessories, Smoke","Furniture","Furnishings","5.0","Social Media","3","No","0.0","18.84","7.9128","42.0","No Discount"
"CA-2017-159352","TEC-PH-10004700","PowerGen Dual USB Car Charger","Technology","Phones","5.0","Direct","7","No","0.0","69.93","32.1678","46.0","No Discount"
"CA-2016-165995","TEC-PH-10004908","Panasonic KX TS3282W Corded phone","Technology","Phones","4.0","Referral","5","No","0.2","339.96","42.495","12.5","Promo"
"CA-2017-124674","FUR-BO-10002202","Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","Furniture","Bookcases","4.0","Direct","2","No","0.32","327.7328","-14.4588","-4.411764705882353","Bulk Deal"
"CA-2015-128083","FUR-FU-10003194","Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak","Furniture","Furnishings","2.0","Ads","4","No","0.2","30.88","3.86","12.5","Promo"
"CA-2016-131065","OFF-BI-10004970","ACCOHIDE 3-Ring Binder, Blue, 1""","Office Supplies","Binders","4.0","Direct","2","No","0.0","8.26","3.8822","47.0","No Discount"
"CA-2015-104493","OFF-BI-10004817","GBC Personal VeloBind Strips","Office Supplies","Binders","3.0","Ads","6","No","0.2","57.504","20.1264","35.0","Promo"
"CA-2017-107853","OFF-PA-10000520","Xerox 201","Office Supplies","Paper","1.0","Ads","2","No","0.0","12.96","6.2208","47.99999999999999","No Discount"
"CA-2017-128041","FUR-TA-10002607","KI Conference Tables","Furniture","Tables","5.0","Direct","4","No","0.0","283.56","45.3696","16.0","No Discount"
"CA-2017-122539","OFF-BI-10001759","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","Office Supplies","Binders","3.330578512396694","Email","7","No","0.7","8.001","-5.6007","-70.0","Clearance"
"CA-2017-150987","OFF-PA-10001878","Xerox 1891","Office Supplies","Paper","3.0","Email","5","No","0.0","244.55","114.9385","47.0","No Discount"
"CA-2017-162075","TEC-PH-10001557","Pyle PMP37LED","Technology","Phones","2.0","Direct","7","No","0.2","537.544","47.0351","8.75","Promo"
"CA-2016-152121","TEC-PH-10002483","Motorola Moto X","Technology","Phones","3.0","Referral","1","No","0.2","271.992","23.7993","8.75","Promo"
"CA-2016-158260","TEC-MA-10003176","Okidata B400 Printer","Technology","Machines","4.0","Direct","2","No","0.2","686.4","77.22","11.25","Promo"
"CA-2016-143805","OFF-SU-10004664","Acme Softgrip Scissors","Office Supplies","Supplies","5.0","Email","5","No","0.0","40.7","11.803","28.999999999999996","No Discount"
"US-2016-161844","FUR-TA-10001676","Hon 61000 Series Interactive Training Tables","Furniture","Tables","2.0","Direct","3","Yes","0.4","79.974","-29.3238","-36.666666666666664","Bulk Deal"
"CA-2017-163874","OFF-BI-10000088","GBC Imprintable Covers","Office Supplies","Binders","4.0","Direct","3","No","0.2","26.352","9.5526","36.25","Promo"
"US-2017-154872","OFF-PA-10000483","Xerox 19","Office Supplies","Paper","4.0","Social Media","1","No","0.2","24.784","7.745","31.25","Promo"
"CA-2016-111213","OFF-SU-10000946","Staple remover","Office Supplies","Supplies","1.0","Social Media","8","No","0.0","63.84","18.5136","28.999999999999996","No Discount"
"US-2014-115196","TEC-MA-10002073","3D Systems Cube Printer, 2nd Generation, White","Technology","Machines","1.0","Social Media","2","No","0.5","1299.99","-571.9956","-43.99999999999999","Clearance"
"CA-2016-100083","OFF-PA-10000241","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","Office Supplies","Paper","2.0","Social Media","1","No","0.2","24.784","7.745","31.25","Promo"
"CA-2015-109512","FUR-CH-10001146","Global Value Mid-Back Manager's Chair, Gray","Furniture","Chairs","3.0","Direct","7","No","0.1","383.607","63.9345","16.666666666666664","Promo"
"CA-2017-155292","OFF-ST-10004963","Eldon Gobal File Keepers","Office Supplies","Storage","5.0","Direct","7","No","0.0","105.98","4.2392","4.0","No Discount"
"CA-2014-134726","TEC-AC-10000023","Maxell 74 Minute CD-R Spindle, 50/Pack","Technology","Accessories","5.0","Social Media","2","No","0.0","41.94","15.0984","36.00000000000001","No Discount"
"CA-2015-103177","TEC-PH-10001795","RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting","Technology","Phones","4.0","Social Media","3","No","0.0","239.97","2.3997","1.0","No Discount"
"CA-2014-113929","OFF-AR-10003772","Boston 16750 Black Compact Battery Pencil Sharpener","Office Supplies","Art","2.927536231884058","Direct","4","No","0.0","35.0","10.5","30.0","No Discount"
"US-2017-110604","FUR-CH-10004287","SAFCO Arco Folding Chair","Furniture","Chairs","5.0","Email","1","No","0.2","220.96","24.858","11.25","Promo"
"US-2014-127978","OFF-ST-10002486","Eldon Shelf Savers Cubes and Bins","Office Supplies","Storage","1.0","Direct","8","No","0.2","44.672","-10.0512","-22.5","Promo"
"CA-2017-139773","FUR-CH-10001797","Safco Chair Connectors, 6/Carton","Furniture","Chairs","3.0","Social Media","7","No","0.3","188.552","-2.6936","-1.4285714285714286","Bulk Deal"
"CA-2016-144554","TEC-AC-10002800","Plantronics Audio 478 Stereo USB Headset","Technology","Accessories","3.0","Social Media","3","No","0.2","119.976","22.4955","18.75","Promo"
"CA-2016-112676","OFF-PA-10003971","Xerox 1965","Office Supplies","Paper","5.0","Email","3","No","0.2","14.352","5.2026","36.25","Promo"
"US-2015-115238","FUR-FU-10001025","Eldon Imàge Series Desk Accessories, Clear","Furniture","Furnishings","3.0","Direct","5","No","0.0","24.3","10.449","43.0","No Discount"
"US-2017-148831","OFF-ST-10002974","Trav-L-File Heavy-Duty Shuttle II, Black","Office Supplies","Storage","1.0","Unknown","8","No","0.0","348.56","104.568","30.0","No Discount"
"CA-2016-112893","OFF-BI-10004654","VariCap6 Expandable Binder","Office Supplies","Binders","3.0","Referral","4","No","0.2","55.36","18.684","33.75","Promo"
"US-2016-146857","OFF-AP-10001205","Belkin 5 Outlet SurgeMaster Power Centers","Office Supplies","Appliances","2.0","Ads","1","No","0.0","54.48","15.2544","28.000000000000004","No Discount"
"CA-2015-111297","OFF-BI-10002412","Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders","Office Supplies","Binders","4.0","Referral","9","No","0.0","52.2","23.49","44.99999999999999","No Discount"
"CA-2015-111325","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Office Supplies","Binders","5.0","Email","3","No","0.7","4.419","-3.3879","-76.66666666666667","Clearance"
"CA-2015-135538","FUR-CH-10004287","SAFCO Arco Folding Chair","Furniture","Chairs","4.0","Email","4","No","0.2","883.84","99.432","11.25","Promo"
"CA-2015-158659","OFF-ST-10003306","Letter Size Cart","Office Supplies","Storage","3.0","Direct","5","No","0.0","714.3","207.147","28.999999999999996","No Discount"
"CA-2017-156272","OFF-AP-10001242","APC 7 Outlet Network SurgeArrest Surge Protector","Office Supplies","Appliances","4.0","Referral","1","No","0.2","64.384","8.048","12.5","Promo"
"CA-2017-169404","OFF-BI-10004492","Tuf-Vin Binders","Office Supplies","Binders","1.0","Ads","4","No","0.7","37.896","-29.0536","-76.66666666666666","Clearance"
"CA-2017-119746","FUR-FU-10004909","Contemporary Wood/Metal Frame","Furniture","Furnishings","5.0","Social Media","1","No","0.6","6.464","-4.04","-62.5","Clearance"
"CA-2014-132983","TEC-AC-10000736","Logitech G600 MMO Gaming Mouse","Technology","Accessories","5.0","Direct","2","No","0.0","159.98","57.5928","36.0","No Discount"
"US-2016-135209","OFF-PA-10002986","Xerox 1898","Office Supplies","Paper","5.0","Direct","7","No","0.2","37.408","13.0928","35.0","Promo"
"CA-2014-164385","OFF-AP-10002191","Belkin 8 Outlet SurgeMaster II Gold Surge Protector","Office Supplies","Appliances","2.0","Email","3","No","0.2","143.952","14.3952","10.0","Promo"
"CA-2017-132213","OFF-AR-10001958","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies","Art","5.0","Email","5","No","0.2","67.92","6.792","10.0","Promo"
"US-2016-112977","FUR-BO-10003272","O'Sullivan Living Dimensions 5-Shelf Bookcases","Furniture","Bookcases","5.0","Ads","1","No","0.2","176.784","-22.098","-12.5","Promo"
"CA-2015-102582","FUR-TA-10003569","Bretford CR8500 Series Meeting Room Furniture","Furniture","Tables","3.0","Ads","2","No","0.0","801.96","200.49","25.0","No Discount"
"US-2017-125647","TEC-PH-10004188","OtterBox Commuter Series Case - Samsung Galaxy S4","Technology","Phones","3.375","Direct","2","Yes","0.2","39.984","-8.9964","-22.499999999999996","Promo"
"US-2015-116981","OFF-AP-10000595","Disposable Triple-Filter Dust Bags","Office Supplies","Appliances","1.0","Social Media","3","No","0.0","13.11","3.4086","26.0","No Discount"
"CA-2015-147851","OFF-BI-10004528","Cardinal Poly Pocket Divider Pockets for Ring Binders","Office Supplies","Binders","2.0","Referral","4","No","0.2","10.752","3.36","31.249999999999993","Promo"
"CA-2014-111059","OFF-BI-10002827","Avery Durable Poly Binders","Office Supplies","Binders","3.1","Direct","3","No","0.2","13.272","4.3134","32.49999999999999","Promo"
"CA-2016-105291","OFF-FA-10003059","Assorted Color Push Pins","Office Supplies","Fasteners","5.0","Direct","2","No","0.0","3.62","1.1946","33.0","No Discount"
"CA-2014-100972","OFF-PA-10000357","Xerox 1888","Office Supplies","Paper","4.0","Ads","3","No","0.0","166.44","79.8912","48.0","No Discount"
"CA-2017-113558","FUR-CH-10003379","Global Commerce Series High-Back Swivel/Tilt Chairs","Furniture","Chairs","2.0","Social Media","3","No","0.2","683.952","42.747","6.25","Promo"
"CA-2017-117009","OFF-SU-10001218","Fiskars Softgrip Scissors","Office Supplies","Supplies","2.0","Email","2","No","0.0","21.96","6.1488","27.999999999999996","No Discount"
"CA-2016-128223","FUR-TA-10001771","Bush Cubix Conference Tables, Fully Assembled","Furniture","Tables","5.0","Ads","7","No","0.2","1293.488","80.843","6.25","Promo"
"CA-2014-140662","OFF-PA-10003395","Xerox 1941","Office Supplies","Paper","4.0","Social Media","7","Yes","0.0","733.95","352.296","48.0","No Discount"
"CA-2014-152618","TEC-MA-10003626","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","Technology","Machines","4.0","Email","2","No","0.3","574.91","156.047","27.142857142857146","Bulk Deal"
"CA-2016-116232","OFF-BI-10004022","Acco Suede Grain Vinyl Round Ring Binder","Office Supplies","Binders","2.0","Ads","9","No","0.7","7.506","-6.0048","-80.0","Clearance"
"CA-2017-143245","FUR-CH-10000155","Global Comet Stacking Armless Chair","Furniture","Chairs","4.0","Ads","3","No","0.0","897.15","251.202","28.000000000000004","No Discount"
"CA-2017-162691","OFF-PA-10003729","Xerox 1998","Office Supplies","Paper","2.0","Referral","7","No","0.2","36.288","12.7008","35.0","Promo"
"CA-2016-129126","OFF-LA-10003190","Avery 474","Office Supplies","Labels","3.0","Direct","2","No","0.0","5.76","2.8224","49.00000000000001","No Discount"
"CA-2014-103744","OFF-LA-10004425","Staple-on labels","Office Supplies","Labels","3.0","Referral","3","No","0.2","6.936","2.3409","33.75","Promo"
"CA-2016-151561","TEC-AC-10003399","Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive","Technology","Accessories","2.0","Email","2","No","0.0","72.48","30.4416","42.0","No Discount"
"CA-2017-168739","FUR-FU-10003919","Eldon Executive Woodline II Cherry Finish Desk Accessories","Furniture","Furnishings","3.0","Referral","4","No","0.6","65.424","-52.3392","-80.0","Clearance"
"CA-2014-100328","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Office Supplies","Binders","4.0","Email","1","No","0.2","3.928","1.3257","33.75","Promo"
"CA-2014-133543","OFF-AR-10003394","Newell 332","Office Supplies","Art","3.0","Direct","4","No","0.0","11.76","3.1752","26.999999999999996","No Discount"
"CA-2016-163804","TEC-PH-10000441","VTech DS6151","Technology","Phones","3.0","Social Media","5","No","0.0","629.95","176.386","27.999999999999996","No Discount"
"CA-2016-168557","OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","Binders","4.0","Direct","2","No","0.2","8.928","3.1248","35.0","Promo"
"CA-2014-165379","OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","Office Supplies","Paper","4.0","Direct","2","No","0.2","10.368","3.6288","35.0","Promo"
"CA-2016-162733","OFF-PA-10002751","Xerox 1920","Office Supplies","Paper","3.0","Direct","1","No","0.0","5.98","2.691","44.99999999999999","No Discount"
"US-2016-157308","OFF-BI-10003712","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","Office Supplies","Binders","3.0","Ads","4","No","0.2","15.712","5.6956","36.25","Promo"
"US-2015-150630","OFF-BI-10001525","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","Office Supplies","Binders","3.0","Social Media","6","No","0.7","6.858","-5.715","-83.33333333333334","Clearance"
"CA-2017-101322","FUR-CH-10003968","Novimex Turbo Task Chair","Furniture","Chairs","1.0","Direct","6","No","0.2","340.704","-34.0704","-10.0","Promo"
"US-2015-136476","OFF-BI-10003650","GBC DocuBind 300 Electric Binding Machine","Office Supplies","Binders","3.0","Social Media","1","No","0.7","157.794","-115.7156","-73.33333333333333","Clearance"
"US-2014-159926","OFF-ST-10003656","Safco Industrial Wire Shelving","Office Supplies","Storage","2.0","Referral","1","No","0.2","76.792","-16.3183","-21.25","Promo"
"CA-2015-110667","OFF-BI-10002735","GBC Prestige Therm-A-Bind Covers","Office Supplies","Binders","4.0","Ads","3","No","0.2","82.344","27.7911","33.75","Promo"
"CA-2015-158148","OFF-AP-10003281","Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies","Appliances","3.0","Ads","3","No","0.0","36.27","10.881","30.0","No Discount"
"CA-2016-159695","OFF-ST-10003442","Eldon Portable Mobile Manager","Office Supplies","Storage","4.0","Direct","7","No","0.2","158.368","13.8572","8.75","Promo"
"CA-2015-140144","TEC-PH-10002726","netTALK DUO VoIP Telephone Service","Technology","Phones","2.0","Referral","3","No","0.2","125.976","47.241","37.5","Promo"
"CA-2014-167724","OFF-LA-10002368","Avery 479","Office Supplies","Labels","3.1818181818181817","Referral","3","No","0.0","7.83","3.6018","46.0","No Discount"
"CA-2017-159597","OFF-ST-10002289","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black","Office Supplies","Storage","5.0","Social Media","2","No","0.0","63.56","3.178","5.0","No Discount"
"CA-2015-124933","OFF-PA-10003302","Xerox 1906","Office Supplies","Paper","4.0","Referral","6","No","0.0","212.64","99.9408","47.0","No Discount"
"US-2015-130491","OFF-AR-10001149","Sanford Colorific Colored Pencils, 12/Box","Office Supplies","Art","3.0","Social Media","2","No","0.0","5.76","1.728","30.0","No Discount"
"CA-2017-164378","TEC-AC-10004708","Sony 32GB Class 10 Micro SDHC R40 Memory Card","Technology","Accessories","4.0","Email","2","No","0.0","41.9","8.799","21.0","No Discount"
"CA-2014-118339","OFF-BI-10000136","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Office Supplies","Binders","1.0","Direct","6","No","0.0","35.88","17.2224","48.0","No Discount"
"CA-2014-108861","OFF-BI-10003876","Green Canvas Binder for 8-1/2"" x 14"" Sheets","Office Supplies","Binders","2.0","Email","4","No","0.2","136.96","51.36","37.5","Promo"
"US-2017-117247","FUR-TA-10001676","Hon 61000 Series Interactive Training Tables","Furniture","Tables","5.0","Ads","3","Yes","0.5","66.645","-42.6528","-64.0","Clearance"
"US-2017-130687","OFF-AR-10004260","Boston 1799 Powerhouse Electric Pencil Sharpener","Office Supplies","Art","1.0","Social Media","1","No","0.0","25.98","7.2744","27.999999999999996","No Discount"
"CA-2016-141551","OFF-PA-10001569","Xerox 232","Office Supplies","Paper","5.0","Email","1","No","0.0","6.48","3.1104","47.99999999999999","No Discount"
"CA-2014-144666","FUR-BO-10001601","Sauder Mission Library with Doors, Fruitwood Finish","Furniture","Bookcases","4.0","Direct","2","No","0.15","222.666","10.4784","4.7058823529411775","Promo"
"CA-2016-158358","TEC-AC-10002567","Logitech G602 Wireless Gaming Mouse","Technology","Accessories","5.0","Email","2","No","0.0","159.98","57.5928","36.0","No Discount"
"CA-2016-106656","OFF-LA-10003148","Avery 51","Office Supplies","Labels","4.0","Ads","3","No","0.0","18.9","8.694","46.00000000000001","No Discount"
"CA-2014-112291","OFF-EN-10001415","Staple envelope","Office Supplies","Envelopes","2.0","Email","2","No","0.0","11.16","5.58","50.0","No Discount"
"US-2014-117968","FUR-CH-10002335","Hon GuestStacker Chair","Furniture","Chairs","2.0","Referral","5","No","0.0","1133.35","294.671","26.0","No Discount"
"US-2017-160465","OFF-BI-10001670","Vinyl Sectional Post Binders","Office Supplies","Binders","3.0","Email","3","No","0.7","33.93","-22.62","-66.66666666666667","Clearance"
"CA-2014-131450","TEC-CO-10004115","Sharp AL-1530CS Digital Copier","Technology","Copiers","4.0","Referral","3","No","0.2","1199.976","434.9913","36.25","Promo"
"US-2017-116491","TEC-PH-10004531","OtterBox Commuter Series Case - iPhone 5 & 5s","Technology","Phones","3.0","Email","2","No","0.2","35.184","12.3144","35.0","Promo"
"CA-2014-159709","TEC-PH-10003988","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology","Phones","5.0","Email","5","No","0.2","43.6","4.36","10.0","Promo"
"CA-2015-144043","TEC-AC-10002718","Belkin Standard 104 key USB Keyboard","Technology","Accessories","2.0","Email","4","No","0.2","46.688","-2.918","-6.25","Promo"
"CA-2017-152695","OFF-EN-10004030","Convenience Packs of Business Envelopes","Office Supplies","Envelopes","5.0","Email","3","No","0.0","10.86","5.1042","47.0","No Discount"
"US-2014-159611","FUR-FU-10004904","Eldon ""L"" Workstation Diamond Chairmat","Furniture","Furnishings","4.0","Ads","3","No","0.2","182.352","-18.2352","-10.0","Promo"
"CA-2017-121125","TEC-PH-10001619","LG G3","Technology","Phones","5.0","Email","1","No","0.2","156.792","17.6391","11.249999999999998","Promo"
"CA-2014-127166","OFF-PA-10001560","Adams Telephone Message Books, 5 1/4 x 11","Office Supplies","Paper","3.0","Ads","1","No","0.2","4.832","1.6308","33.75","Promo"
"CA-2017-118577","OFF-PA-10004888","Xerox 217","Office Supplies","Paper","3.0","Ads","1","No","0.0","6.48","3.1104","47.99999999999999","No Discount"
"CA-2017-131632","OFF-AR-10003651","Newell 350","Office Supplies","Art","5.0","Email","2","Yes","0.2","5.248","0.5904","11.25","Promo"
"CA-2016-100671","OFF-ST-10004950","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","Office Supplies","Storage","3.0","Email","9","No","0.2","111.672","6.9795","6.25","Promo"
"CA-2014-163468","FUR-FU-10001546","Dana Swing-Arm Lamps","Furniture","Furnishings","2.0","Social Media","2","No","0.6","8.544","-7.476","-87.5","Clearance"
"CA-2016-111941","OFF-BI-10001524","GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies","Binders","2.0","Email","2","No","0.2","33.568","11.7488","35.0","Promo"
